1606694340000,2020-11-29 23:59:00,BTC/USDT,18174.35000000,18185.00000000,18174.34000000,18184.99000000,23.25741200,422821.84000297,478
1606694280000,2020-11-29 23:58:00,BTC/USDT,18180.78000000,18183.24000000,18171.38000000,18174.30000000,37.31586400,678387.45264944,669
1606694220000,2020-11-29 23:57:00,BTC/USDT,18180.09000000,18180.84000000,18174.96000000,18180.78000000,18.95905000,344653.72218481,466
1606694160000,2020-11-29 23:56:00,BTC/USDT,18167.50000000,18183.55000000,18167.50000000,18180.08000000,34.59879100,628883.24209776,625
1606694100000,2020-11-29 23:55:00,BTC/USDT,18173.15000000,18173.58000000,18110.01000000,18167.50000000,66.58247700,1208509.67226572,837
1606694040000,2020-11-29 23:54:00,BTC/USDT,18159.56000000,18173.26000000,18155.82000000,18173.15000000,20.46337400,371675.96239742,620
1606693980000,2020-11-29 23:53:00,BTC/USDT,18163.58000000,18164.19000000,18158.07000000,18159.56000000,17.65188100,320578.06452941,364
1606693920000,2020-11-29 23:52:00,BTC/USDT,18146.50000000,18164.19000000,18146.50000000,18163.58000000,14.46581400,262639.47813580,586
1606693860000,2020-11-29 23:51:00,BTC/USDT,18135.65000000,18152.71000000,18132.60000000,18146.49000000,15.62874100,283601.24013792,620
1606693800000,2020-11-29 23:50:00,BTC/USDT,18161.53000000,18161.53000000,18133.85000000,18135.64000000,43.17636000,783651.68927388,574
1606693740000,2020-11-29 23:49:00,BTC/USDT,18157.01000000,18161.53000000,18152.64000000,18161.53000000,11.40244300,207032.51695668,335
1606693680000,2020-11-29 23:48:00,BTC/USDT,18149.52000000,18160.53000000,18147.59000000,18157.00000000,15.21298600,276208.75783001,504
1606693620000,2020-11-29 23:47:00,BTC/USDT,18142.53000000,18161.69000000,18139.31000000,18149.52000000,18.55533400,336814.80659484,879
1606693560000,2020-11-29 23:46:00,BTC/USDT,18136.91000000,18145.57000000,18126.04000000,18142.53000000,27.27597400,494632.22324297,710
1606693500000,2020-11-29 23:45:00,BTC/USDT,18141.94000000,18142.94000000,18088.00000000,18136.91000000,103.08812400,1868312.11091929,1253
1606693440000,2020-11-29 23:44:00,BTC/USDT,18134.14000000,18156.72000000,18134.14000000,18141.94000000,32.77805200,594671.04667382,966
1606693380000,2020-11-29 23:43:00,BTC/USDT,18146.08000000,18146.08000000,18131.94000000,18134.13000000,24.61616700,446514.97490802,783
1606693320000,2020-11-29 23:42:00,BTC/USDT,18157.15000000,18164.17000000,18146.07000000,18146.07000000,52.36755500,950616.01920212,763
1606693260000,2020-11-29 23:41:00,BTC/USDT,18174.08000000,18176.68000000,18157.15000000,18157.15000000,15.68958800,285080.94695236,537
1606693200000,2020-11-29 23:40:00,BTC/USDT,18181.70000000,18187.49000000,18161.45000000,18174.07000000,17.66395500,321083.63240152,581
1606693140000,2020-11-29 23:39:00,BTC/USDT,18162.70000000,18183.19000000,18162.70000000,18181.69000000,19.10123500,347149.77153359,616
1606693080000,2020-11-29 23:38:00,BTC/USDT,18153.17000000,18165.70000000,18152.18000000,18161.16000000,13.81015600,250743.67815883,443
1606693020000,2020-11-29 23:37:00,BTC/USDT,18165.69000000,18172.14000000,18153.16000000,18153.17000000,23.58977300,428417.69435965,453
1606692960000,2020-11-29 23:36:00,BTC/USDT,18165.10000000,18175.32000000,18164.46000000,18165.69000000,10.67150400,193893.75101037,289
1606692900000,2020-11-29 23:35:00,BTC/USDT,18174.99000000,18176.54000000,18164.02000000,18165.10000000,15.65681600,284491.55376642,554
1606692840000,2020-11-29 23:34:00,BTC/USDT,18169.98000000,18175.00000000,18164.53000000,18175.00000000,23.21045900,421716.09332197,503
1606692780000,2020-11-29 23:33:00,BTC/USDT,18170.77000000,18176.54000000,18162.86000000,18169.98000000,12.44181600,226081.42907993,470
1606692720000,2020-11-29 23:32:00,BTC/USDT,18170.54000000,18173.87000000,18162.52000000,18171.26000000,22.59997200,410581.82344667,562
1606692660000,2020-11-29 23:31:00,BTC/USDT,18174.29000000,18178.74000000,18162.14000000,18170.42000000,19.54079500,355054.36506094,708
1606692600000,2020-11-29 23:30:00,BTC/USDT,18193.21000000,18198.98000000,18166.16000000,18174.29000000,30.62744700,556774.29648207,894
1606692540000,2020-11-29 23:29:00,BTC/USDT,18203.51000000,18214.67000000,18193.20000000,18193.22000000,43.82606700,797748.20926747,834
1606692480000,2020-11-29 23:28:00,BTC/USDT,18204.66000000,18211.17000000,18200.00000000,18203.50000000,16.04189700,292014.48266415,605
1606692420000,2020-11-29 23:27:00,BTC/USDT,18219.18000000,18220.48000000,18200.00000000,18204.65000000,24.30317900,442579.79465109,643
1606692360000,2020-11-29 23:26:00,BTC/USDT,18210.11000000,18220.76000000,18208.22000000,18219.74000000,17.17261100,312800.92997237,706
1606692300000,2020-11-29 23:25:00,BTC/USDT,18205.51000000,18212.73000000,18203.91000000,18210.11000000,13.53367100,246423.27190604,499
1606692240000,2020-11-29 23:24:00,BTC/USDT,18192.95000000,18215.08000000,18190.16000000,18205.51000000,25.76643200,469069.62732338,783
1606692180000,2020-11-29 23:23:00,BTC/USDT,18175.44000000,18193.51000000,18171.93000000,18192.95000000,24.60073600,447370.60374563,493
1606692120000,2020-11-29 23:22:00,BTC/USDT,18183.70000000,18188.01000000,18175.44000000,18175.45000000,14.24343600,259027.17834665,310
1606692060000,2020-11-29 23:21:00,BTC/USDT,18181.38000000,18185.13000000,18171.21000000,18183.70000000,23.81245100,432861.01903399,754
